x,y,fb_velocity,fb_steering
-12.7557,38.6666,0.990986,0.171688
-12.8646,38.8785,0.993783,0.169489
-12.964,39.0576,1.01756,0.16085
-13.0694,39.2306,0.999378,0.157865
-13.2239,39.4635,0.990986,0.14577
-13.3873,39.689,0.98609,0.139487
-13.532,39.8734,0.951822,0.11514
-13.704,40.0767,0.949024,0.0486948
-13.8801,40.2744,0.938534,0.0307877
-14.0318,40.441,0.941332,0.0405266
-14.2077,40.6348,0.933639,0.0406837
-14.3856,40.8254,0.930841,0.0171217
-14.5388,40.986,0.915455,-0.0394271
-14.7161,41.1695,0.904965,-0.0317302
-14.8915,41.3535,0.915455,-0.0180642
-15.039,41.5114,0.881187,0.00109956
-15.2079,41.6909,0.87839,0.00219912
-15.3774,41.8706,0.886083,0.00738276
-15.5229,42.0235,0.87839,0.0186925
-15.6917,42.1996,0.857409,0.0124093
-15.8576,42.3707,0.844121,-0.00738276
-15.9981,42.4855,0.836428,0.00109956
-16.1665,42.6304,0.909861,0.00769692
-16.3422,42.8016,0.891677,0.0270178
-16.4914,42.9357,0.904965,0.0311018
-16.6666,43.0835,0.875592,0.0325156
-16.8403,43.2457,0.857409,0.0351859
-16.9883,43.3801,0.865102,0.0355001
-17.163,43.5084,0.867899,0.0389558
-17.3389,43.6947,0.863004,0.0444536
-17.4871,43.8221,0.825938,0.043197
-17.6595,43.9797,0.844121,0.03927
-17.8362,44.1574,0.846919,0.03927
-17.991,44.3028,0.870697,0.0402125
-18.1773,44.4529,0.883985,0.0397412
-18.3651,44.6308,0.867899,0.0402125
-18.5247,44.7525,0.857409,0.0400554
-18.7119,44.9041,0.860206,0.0496373
-18.9001,45.0537,0.857409,0.0689581
-19.065,45.1719,0.87839,0.0929914
-19.2652,45.3211,0.902168,0.11514
-19.4741,45.4583,0.915455,0.12535
-19.6583,45.5585,0.909861,0.125821
-19.8726,45.7004,0.891677,0.125507
-20.0863,45.8092,0.870697,0.125507
-20.2692,45.9094,0.860206,0.147812
-20.4817,46.0048,0.846919,0.173416
-20.7004,46.1028,0.863004,0.179385
-20.8938,46.1804,0.870697,0.175301
-21.1265,46.252,0.883985,0.152211
-21.3641,46.335,0.88888,0.132733
-21.5712,46.401,0.891677,0.123308
-21.813,46.4581,0.886083,0.0983321
-22.0552,46.5086,0.881187,0.0578054
-22.2659,46.5375,0.912658,0.0513652
-22.5161,46.5811,0.936436,0.0515222
-22.7745,46.6322,0.959515,0.0552922
-23.0016,46.6477,0.959515,0.0563917
-23.2687,46.7037,0.957417,0.0678586
-23.5351,46.735,0.949024,0.0683298
-23.763,46.7577,0.944129,0.0673873
-24.0266,46.7894,0.944129,0.0472811
-24.2904,46.8263,0.949024,0.0267036
-24.5178,46.8384,0.970005,0.00361284
-24.7881,46.8619,0.967907,0.00219912
-25.0589,46.8947,0.967907,0.00015708
-25.2914,46.9169,0.962312,0.00062832
-25.5606,46.9498,0.954619,0.00062832
-25.8275,46.9527,0.941332,0
-26.0527,46.9731,0.928044,0
-26.3125,46.9848,0.930841,0
-26.5725,47,0.933639,0
-26.7959,47.01,0.912658,0.00047124
-27.0507,47.02,0.894475,0.00047124
-27.3007,47.0264,0.87839,0.00047124
-27.5111,47.0325,0.881187,0.00047124
-27.7566,47.0444,0.875592,0.00141372
-28.002,47.0534,0.883985,0.00267036
-28.2141,47.0607,0.902168,0.0031416
-28.4665,47.0789,0.904965,0.0031416
-28.7199,47.0966,0.907063,0.0031416
-28.9376,47.103,0.912658,0.00958188
-29.1935,47.1154,0.909861,0.0102102
-29.4487,47.1291,0.917554,0.0109956
-29.6685,47.14,0.904965,0.0111527
-29.9205,47.16,0.87839,0.0109956
-30.1657,47.18,0.857409,0.0105244
-30.3707,47.19,0.844121,0.007854
-30.6064,47.2083,0.849716,0.00644028
-30.8445,47.2109,0.852513,0.00644028
-31.0481,47.2127,0.857409,0.0062832
-31.2888,47.2143,0.867899,0.0062832
-31.5321,47.2153,0.870697,0.0100531
-31.7408,47.216,0.867899,-0.00486948
-31.9832,47.2166,0.854612,-0.0103673
-32.2225,47.2173,0.854612,-0.0161792
-32.4283,47.2184,0.865102,-0.0149226
-32.6705,47.2203,0.865102,-0.0240332
-32.9113,47.2231,0.854612,-0.031416
-33.1167,47.2268,0.854612,-0.0312589
-33.3555,47.2325,0.849716,-0.0311018
-33.5928,47.2398,0.846919,-0.0301594
-33.7966,47.2469,0.854612,-0.0265465
-34.0371,47.2567,0.873494,-0.013666
-34.2803,47.2677,0.865102,0.00848232
-34.4876,47.2776,0.857409,0.0169646
-34.7268,47.2885,0.852513,0.0218341
-34.9681,47.2979,0.873494,0.0221483
-35.1778,47.3052,0.875592,0.02152
-35.4245,47.3119,0.891677,0.02152
-35.6743,47.3182,0.88888,0.0219912
-35.8883,47.3226,0.896573,0.0201062
-36.1388,47.3264,0.88888,0.0205775
-36.3887,47.3289,0.896573,0.0182213
-36.6026,47.3299,0.886083,0.00267036
-36.8507,47.3303,0.886083,0.00094248
-37.0988,47.3306,0.886083,0.0015708
-37.3128,47.3304,0.896573,0.0023562
-37.5651,47.3304,0.907063,0.0015708
-37.8176,47.33,0.896573,0.00251328
-38.0335,47.3291,0.902168,0.00267036
-38.2861,47.3273,0.902168,0.0031416
-38.5362,47.3248,0.886083,0.00376992
-38.7391,47.3223,0.810552,0.00596904
-38.9583,47.3192,0.765794,0.00518364
-39.1818,47.3155,0.663688,0.00502656
-39.39,47.3116,0.571373,0.00502656
-39.6051,47.3069,0.521719,0.00722568
-39.8088,47.3023,0.524516,0.0070686
-40.0187,47.2973,0.535006,0.0109956
-40.2356,47.2916,0.542699,0.0251328
-40.4495,47.2851,0.529412,0.0230908
-40.6571,47.2773,0.511228,0.0212058
-40.8753,47.2675,0.455979,0.0208916
-41.0906,47.2567,0.437796,0.0164934
-41.3098,47.2446,0.48745,-0.00361284
-41.5166,47.2327,0.569275,-0.00424116
-41.7476,47.2196,0.587458,-0.003927
-41.991,47.2055,0.621726,-0.003927
-42.2403,47.1909,0.618929,-0.003927
-42.4897,47.1761,0.632217,-0.00361284
-42.6962,47.1636,0.663688,-0.00298452
-42.9125,47.1506,0.686766,-0.00298452
-43.1662,47.135,0.721035,-0.00329868
-43.3989,47.1204,0.742015,-0.00267036
-43.6073,47.1073,0.742015,-0.0015708
-43.8444,47.0922,0.742015,-0.00015708
-44.0521,47.0788,0.739218,-0.00031416
-44.292,47.063,0.758101,-0.00109956
-44.5057,47.0488,0.765794,-0.00219912
-44.7534,47.0322,0.773486,-0.00094248
-44.9694,47.0175,0.768591,-0.00141372
-45.2152,47.0005,0.768591,-0.00361284
-45.4285,46.9856,0.755303,-0.00361284
-45.6714,46.9684,0.765794,-0.00267036
-45.8836,46.9535,0.758101,-0.00267036
-46.1319,46.9359,0.789572,-0.00188496
-46.3524,46.9201,0.794467,-0.00188496
-46.6064,46.9013,0.794467,-0.00219912
-46.8287,46.8846,0.804957,-0.0023562
-47.0855,46.8648,0.80216,-0.0023562
-47.3123,46.8472,0.821043,-0.0023562
-47.5753,46.8264,0.828735,-0.00141372
