x,y
-114.88400268554688,49.31610107421875
-114.58399963378906,49.31610107421875
-114.28399658203125,49.31610107421875
-113.98400115966797,49.31610107421875
-113.68399810791016,49.31610107421875
-113.38400268554688,49.31610107421875
-113.08399963378906,49.31610107421875
-112.78399658203125,49.31610107421875
-118.78399658203125,49.0161018371582
-118.48400115966797,49.0161018371582
-118.18399810791016,49.0161018371582
-117.88400268554688,49.0161018371582
-117.58399963378906,49.0161018371582
-117.28399658203125,49.0161018371582
-116.98400115966797,49.0161018371582
-116.68399810791016,49.0161018371582
-116.38400268554688,49.0161018371582
-116.08399963378906,49.0161018371582
-115.78399658203125,49.0161018371582
-115.48400115966797,49.0161018371582
-115.18399810791016,49.0161018371582
-114.58399963378906,49.0161018371582
-114.28399658203125,49.0161018371582
-113.68399810791016,49.0161018371582
-113.38400268554688,49.0161018371582
-113.08399963378906,49.0161018371582
-112.78399658203125,49.0161018371582
-112.48400115966797,49.0161018371582
-112.18399810791016,49.0161018371582
-111.88400268554688,49.0161018371582
-111.58399963378906,49.0161018371582
-111.28399658203125,49.0161018371582
-110.98400115966797,49.0161018371582
-110.68399810791016,49.0161018371582
-125.38400268554688,48.71609878540039
-125.08399963378906,48.71609878540039
-124.78399658203125,48.71609878540039
-124.48400115966797,48.71609878540039
-124.18399810791016,48.71609878540039
-123.88400268554688,48.71609878540039
-123.58399963378906,48.71609878540039
-123.28399658203125,48.71609878540039
-122.98400115966797,48.71609878540039
-122.68399810791016,48.71609878540039
-122.38400268554688,48.71609878540039
-122.08399963378906,48.71609878540039
-121.78399658203125,48.71609878540039
-121.48400115966797,48.71609878540039
-121.18399810791016,48.71609878540039
-120.88400268554688,48.71609878540039
-120.58399963378906,48.71609878540039
-120.28399658203125,48.71609878540039
-119.98400115966797,48.71609878540039
-119.68399810791016,48.71609878540039
-119.38400268554688,48.71609878540039
-119.08399963378906,48.71609878540039
-118.78399658203125,48.71609878540039
-118.48400115966797,48.71609878540039
-118.18399810791016,48.71609878540039
-117.88400268554688,48.71609878540039
-117.28399658203125,48.71609878540039
-110.98400115966797,48.71609878540039
-110.68399810791016,48.71609878540039
-110.38400268554688,48.71609878540039
-110.08399963378906,48.71609878540039
-109.78399658203125,48.71609878540039
-128.08399963378906,48.416099548339844
-127.48400115966797,48.416099548339844
-127.18399810791016,48.416099548339844
-126.88400268554688,48.416099548339844
-126.58399963378906,48.416099548339844
-126.28399658203125,48.416099548339844
-125.98400115966797,48.416099548339844
-125.68399810791016,48.416099548339844
-125.38400268554688,48.416099548339844
-125.08399963378906,48.416099548339844
-124.78399658203125,48.416099548339844
-124.48400115966797,48.416099548339844
-124.18399810791016,48.416099548339844
-123.88400268554688,48.416099548339844
-123.58399963378906,48.416099548339844
-123.28399658203125,48.416099548339844
-122.98400115966797,48.416099548339844
-122.68399810791016,48.416099548339844
-122.38400268554688,48.416099548339844
-122.08399963378906,48.416099548339844
-121.78399658203125,48.416099548339844
-121.48400115966797,48.416099548339844
-121.18399810791016,48.416099548339844
-120.88400268554688,48.416099548339844
-120.58399963378906,48.416099548339844
-110.08399963378906,48.416099548339844
-109.78399658203125,48.416099548339844
-109.48400115966797,48.416099548339844
-109.18399810791016,48.416099548339844
-108.88400268554688,48.416099548339844
-108.58399963378906,48.416099548339844
-130.78399658203125,48.1161003112793
-130.48399353027344,48.1161003112793
-130.1840057373047,48.1161003112793
-129.88400268554688,48.1161003112793
-129.58399963378906,48.1161003112793
-129.28399658203125,48.1161003112793
-128.98399353027344,48.1161003112793
-128.6840057373047,48.1161003112793
-128.38400268554688,48.1161003112793
-128.08399963378906,48.1161003112793
-127.78399658203125,48.1161003112793
-127.48400115966797,48.1161003112793
-126.88400268554688,48.1161003112793
-108.88400268554688,48.1161003112793
-108.58399963378906,48.1161003112793
-108.28399658203125,48.1161003112793
-107.98400115966797,48.1161003112793
-107.68399810791016,48.1161003112793
-133.1840057373047,47.81610107421875
-132.88400268554688,47.81610107421875
-132.58399963378906,47.81610107421875
-132.28399658203125,47.81610107421875
-131.98399353027344,47.81610107421875
-131.6840057373047,47.81610107421875
-131.38400268554688,47.81610107421875
-131.08399963378906,47.81610107421875
-130.78399658203125,47.81610107421875
-130.48399353027344,47.81610107421875
-130.1840057373047,47.81610107421875
-129.58399963378906,47.81610107421875
-107.68399810791016,47.81610107421875
-107.38400268554688,47.81610107421875
-107.08399963378906,47.81610107421875
-106.78399658203125,47.81610107421875
-106.48400115966797,47.81610107421875
-137.08399963378906,47.5161018371582
-136.78399658203125,47.5161018371582
-136.48399353027344,47.5161018371582
-136.1840057373047,47.5161018371582
-135.88400268554688,47.5161018371582
-135.58399963378906,47.5161018371582
-135.28399658203125,47.5161018371582
-134.98399353027344,47.5161018371582
-134.6840057373047,47.5161018371582
-134.38400268554688,47.5161018371582
-134.08399963378906,47.5161018371582
-133.78399658203125,47.5161018371582
-133.48399353027344,47.5161018371582
-133.1840057373047,47.5161018371582
-132.88400268554688,47.5161018371582
-132.58399963378906,47.5161018371582
-106.48400115966797,47.5161018371582
-106.18399810791016,47.5161018371582
-105.88400268554688,47.5161018371582
-145.1840057373047,47.21609878540039
-144.88400268554688,47.21609878540039
-144.58399963378906,47.21609878540039
-144.28399658203125,47.21609878540039
-143.98399353027344,47.21609878540039
-143.6840057373047,47.21609878540039
-143.38400268554688,47.21609878540039
-143.08399963378906,47.21609878540039
-142.78399658203125,47.21609878540039
-142.48399353027344,47.21609878540039
-142.1840057373047,47.21609878540039
-141.88400268554688,47.21609878540039
-141.58399963378906,47.21609878540039
-141.28399658203125,47.21609878540039
-140.98399353027344,47.21609878540039
-140.6840057373047,47.21609878540039
-140.38400268554688,47.21609878540039
-140.08399963378906,47.21609878540039
-139.78399658203125,47.21609878540039
-139.48399353027344,47.21609878540039
-139.1840057373047,47.21609878540039
-138.88400268554688,47.21609878540039
-138.58399963378906,47.21609878540039
-138.28399658203125,47.21609878540039
-137.98399353027344,47.21609878540039
-137.6840057373047,47.21609878540039
-137.38400268554688,47.21609878540039
-137.08399963378906,47.21609878540039
-136.78399658203125,47.21609878540039
-136.48399353027344,47.21609878540039
-136.1840057373047,47.21609878540039
-135.88400268554688,47.21609878540039
-135.58399963378906,47.21609878540039
-106.18399810791016,47.21609878540039
-105.88400268554688,47.21609878540039
-105.58399963378906,47.21609878540039
-146.6840057373047,46.916099548339844
-146.38400268554688,46.916099548339844
-146.08399963378906,46.916099548339844
-145.78399658203125,46.916099548339844
-145.48399353027344,46.916099548339844
-145.1840057373047,46.916099548339844
-144.88400268554688,46.916099548339844
-144.58399963378906,46.916099548339844
-144.28399658203125,46.916099548339844
-143.98399353027344,46.916099548339844
-140.6840057373047,46.916099548339844
-140.38400268554688,46.916099548339844
-140.08399963378906,46.916099548339844
-139.78399658203125,46.916099548339844
-139.48399353027344,46.916099548339844
-139.1840057373047,46.916099548339844
-138.88400268554688,46.916099548339844
-105.28399658203125,46.916099548339844
-104.98400115966797,46.916099548339844
-149.08399963378906,46.6161003112793
-148.48399353027344,46.6161003112793
-148.1840057373047,46.6161003112793
-147.88400268554688,46.6161003112793
-147.58399963378906,46.6161003112793
-147.28399658203125,46.6161003112793
-146.98399353027344,46.6161003112793
-146.6840057373047,46.6161003112793
-146.38400268554688,46.6161003112793
-104.98400115966797,46.6161003112793
-104.68399810791016,46.6161003112793
-104.38400268554688,46.6161003112793
-153.58399963378906,46.31610107421875
-153.28399658203125,46.31610107421875
-152.98399353027344,46.31610107421875
