x,y
-112.715581,14.421230
-113.316774,14.421230
-113.517172,14.421230
-112.915979,14.421230
-113.116376,14.421230
-110.511208,14.421230
-110.711606,14.421230
-110.110413,14.421230
-110.310811,14.421230
-110.912003,14.421230
-111.513196,14.421230
-111.713594,14.421230
-111.112401,14.421230
-111.312799,14.421230
-184.468785,16.589863
-184.335132,16.440599
-184.703032,16.914671
-184.591621,16.748147
-184.196197,16.296183
-183.779388,15.862936
-183.640452,15.718520
-184.057260,16.151767
-183.918324,16.007352
-185.124521,18.237826
-185.105029,18.038420
-185.121305,18.638278
-185.129956,18.438108
-185.071576,17.840876
-184.889439,17.269107
-184.802469,17.088611
-185.024326,17.646171
-184.963514,17.455267
-183.501515,15.574105
-181.834281,13.841116
-181.695344,13.696700
-182.112153,14.129947
-181.973217,13.985532
-181.556408,13.552285
-181.139599,13.119037
-181.000663,12.974622
-181.417472,13.407869
-181.278536,13.263453
-183.084707,15.140857
-182.945771,14.996442
-183.362579,15.429689
-183.223643,15.285273
-182.806834,14.852026
-182.390026,14.418779
-182.251089,14.274363
-182.667898,14.707610
-182.528962,14.563195
-185.098613,18.837345
-181.100565,21.056539
-181.293033,21.112245
-180.727328,20.911144
-180.911772,20.989425
-181.488487,21.156346
-182.085736,21.217644
-182.286073,21.214164
-181.686228,21.188683
-181.885549,21.209140
-179.610515,20.079139
-179.747589,20.225297
-179.340680,19.782785
-179.475597,19.930962
-179.892781,20.363377
-180.374113,20.722241
-180.547895,20.821977
-180.045970,20.492531
-180.206605,20.612295
-182.485845,21.198714
-184.564546,20.119205
-184.678618,19.954492
-184.299431,20.418661
-184.439184,20.275496
-184.780836,19.782172
-185.011620,19.228247
-185.061991,19.034326
-184.870694,19.603096
-184.947749,19.418150
-183.074639,21.081304
-183.265056,21.018948
-182.684335,21.171349
-182.880834,21.132165
-183.451405,20.945319
-183.979462,20.659627
-184.143051,20.543931
-183.633019,20.860681
-183.809248,20.765337
-172.036101,10.243980
-171.835704,10.243980
-172.436896,10.243980
-172.236499,10.243980
-171.635306,10.243980
-171.034113,10.243980
-170.833716,10.243980
-171.434909,10.243980
-171.234511,10.243980
-173.839679,10.243980
-173.639282,10.243980
-174.240474,10.243980
-174.040077,10.243980
-173.438884,10.243980
