x,y,fb_velocity,fb_steering
-9.89876,29.18,0.959515,-0.0210487
-9.90535,29.4102,0.962312,-0.0205775
-9.91158,29.6411,0.978397,-0.00832524
-9.91761,29.8745,0.978397,-0.00738276
-9.92361,30.1092,0.978397,-0.01775
-9.92941,30.3453,0.98609,-0.0163363
-9.93472,30.5833,0.996581,-0.00879648
-9.93863,30.8229,0.988888,-0.00109956
-9.94318,31.0619,1.00707,-0.0007854
-9.94718,31.2628,0.999378,0.00188496
-9.95233,31.5027,0.999378,0.00204204
-9.95663,31.703,0.999378,0.0015708
-9.96219,31.9429,0.999378,0.00172788
-9.96803,32.1786,0.9756,0.00455532
-9.9755,32.4117,0.967907,0.0197921
-9.98288,32.6448,0.9756,0.0240332
-9.99178,32.8783,0.970005,0.025604
-10.002,33.1124,0.98609,0.0246616
-10.0141,33.3465,0.967907,0.0246616
-10.0274,33.5783,0.957417,0.0237191
-10.0423,33.8071,0.930841,0.0245045
-10.0585,34.0301,0.88888,0.0245045
-10.0767,34.2444,0.810552,0.0243474
-10.0967,34.4758,0.773486,0.0249757
-10.1169,34.6923,0.72663,0.0317302
-10.1371,34.8955,0.710544,0.0419404
-10.1605,35.1183,0.681871,0.0611041
-10.1862,35.3372,0.700054,0.0860798
-10.2125,35.5359,0.734323,0.104929
-10.2439,35.7409,0.779081,0.113726
-10.2815,35.9578,0.79167,0.113255
-10.3251,36.1766,0.800062,0.110584
-10.3756,36.3995,0.821043,0.126764
-10.4278,36.5965,0.844121,0.154881
-10.4854,36.7969,0.87839,0.174202
-10.5504,36.9968,0.873494,0.160379
-10.6234,37.196,0.891677,0.128649
-10.7054,37.3967,0.902168,0.123465
-10.7924,37.5936,0.87839,0.146713
-10.883,37.7834,0.867899,0.15441
-10.9785,37.9689,0.881187,0.153153
-11.0846,38.1545,0.894475,0.152525


-11.2,38.297,0.88888,0.150011
-11.4,38.4639,0.891677,0.130848
-11.6,38.6255,0.87839,0.0956617
-11.8,38.7933,0.902168,0.0475952
-12.0195,38.9539,0.938534,0.0562346
-12.1776,39.1192,0.9756,0.0587479
-12.3415,39.286,0.970005,0.060947
-12.4749,39.4445,0.951822,0.025604
-12.6391,39.6036,0.957417,0.0031416
-12.8052,39.7624,0.9756,-0.00329868
-12.9745,39.9235,0.96511,-0.00376992
-13.107,40.0798,0.96511,-0.00926772
-13.2722,40.2351,0.936436,-0.0122522
-13.4375,40.3906,0.949024,-0.00816816
-13.6051,40.5484,0.967907,-0.00816816
-13.7685,40.7076,0.925946,-0.00816816
-13.9319,40.8632,0.962312,-0.00486948
-14.1014,41.0248,1.02036,-0.0197921
-14.2487,41.165,0.993783,-0.0124093
-14.4198,41.3295,1.01197,-0.00251328
-14.5653,41.4695,1.01197,-0.00361284
-14.7135,41.6125,1.03854,0.00109956
-14.8622,41.7562,1.02246,0.00848232
-15.0095,41.8982,1.02525,0.0109956
-15.159,42.0411,1.02525,0.011781
-15.3067,42.1819,1.01756,0.0230908
-15.453,42.3205,0.980495,0.0226195
-15.6245,42.4814,0.970005,0.0248186
-15.7972,42.639,0.954619,0.025447
-15.9666,42.7934,0.933639,0.0265465
-16.1336,42.9436,0.917554,0.0271748
-16.2986,43.09,0.917554,0.0395842
-16.4615,43.2324,0.904965,0.0661307
-16.6256,43.3731,0.89937,0.0878077
-16.7864,43.5069,0.849716,0.104772
-16.9455,43.6343,0.849716,0.112155
-17.11,43.7597,0.902168,0.119381
-17.2864,43.8878,0.930841,0.145613
-17.4711,44.0139,0.936436,0.172631
-17.6603,44.1337,0.902168,0.184255
-17.8483,44.2384,0.886083,0.189281
-18.0371,44.3373,0.894475,0.193365
-18.2309,44.4289,0.894475,0.193365
-18.4268,44.512,0.883985,0.193365
-18.638,44.5872,0.938534,0.193051
-18.8561,44.6575,0.967907,0.193051
-19.0806,44.7191,0.972803,0.19258
-19.3098,44.7709,0.988888,0.180328
-19.5445,44.812,0.999378,0.146084
-19.7432,44.8395,1.03085,0.109642
-19.9479,44.8619,1.03085,0.0631462
-20.1564,44.8802,1.05393,0.0202633
-20.3675,44.8952,1.03085,0.0153938
-20.5732,44.9089,1.02246,0.015708
-20.7774,44.9218,1.02246,0.00895356
-20.9795,44.9339,1.00707,0.00047124
-21.1809,44.9457,1.00987,0.00015708
-21.384,44.9667,1.02036,0.00015708
-21.5876,44.9798,1.02036,0.00047124
-21.7912,44.9929,1.02036,0.00047124
-21.9956,45.0059,1.02805,0.0007854
-21.6891,44.9489,1.02805,0.0007854
-21.8934,44.9659,1.02036,0.00109956
-22.0967,44.9827,1.01476,-0.00109956
-22.299,44.9994,1.02525,-0.00109956
-22.5186,45.0339,1.02525,0
-22.7226,45.0505,1.02246,0.00141372
-22.9262,45.067,1.02036,0.0031416
-23.1299,45.0833,1.02805,0.00691152
-23.3347,45.0996,1.04903,0.0152368
-23.5703,45.1295,1.04903,0.0152368
-23.7781,45.1447,1.03295,0.0152368
-23.9842,45.1593,1.03085,0.0146084
-24.1899,45.1732,1.01476,0.0146084
-24.3978,45.2067,1.01476,0.0128806
-24.5982,45.2179,0.990986,0.0131947
-24.8359,45.2303,0.993783,0.0111527
-25.074,45.2419,0.993783,0.0109956
-25.3195,45.2745,1.00987,0.0108385
-25.5211,45.2834,1.01476,0.0109956
-25.7237,45.2917,1.01476,0.0103673
-25.9255,45.2994,1.00427,0.00753984
-26.1256,45.3065,0.9756,0.00298452
-26.3315,45.3376,0.933639,0.00141372
-26.5559,45.3445,0.925946,0.00534072
-26.7781,45.3511,0.933639,0.0153938
-26.9895,45.3833,0.933639,0.015708
-27.2085,45.389,0.904965,0.0155509
-27.4276,45.3938,0.920351,0.0153938
-27.646,45.398,0.902168,0.0152368
-27.8759,45.4277,0.894475,0.0141372
-28.0888,45.4299,0.881187,0.0142943
-28.299,45.4316,0.867899,0.0150797
-28.5068,45.4325,0.860206,0.0139801
-28.7267,45.4587,0.844121,0.0103673
-28.9282,45.4582,0.825938,0.0102102
-29.1589,45.4573,0.815448,0.0144514
-29.378,45.4752,0.821043,0.0102102
-29.608,45.4723,0.823141,0.00753984
-29.8367,45.4691,0.810552,0.00486948
-30.0364,45.4865,0.794467,0.00439824
-30.2534,45.4826,0.762996,0.0031416
-30.4628,45.4787,0.739218,0.00345576
-30.6656,45.4753,0.713342,0.0070686
-30.8858,45.4709,0.66089,0.0070686
-31.0955,45.5202,0.629419,0.0070686
-31.3183,45.5132,0.602844,0.00675444
-31.535,45.506,0.616132,-0.0376992
-31.7441,45.5143,0.597948,-0.0438253
-31.9601,45.5093,0.602844,-0.0270178
-32.1703,45.5158,0.548294,-0.0161792
-32.3892,45.5142,0.539902,-0.0417833
-32.6082,45.529,0.566477,-0.0427258
-32.8182,45.5298,0.613334,-0.0427258
-33.0244,45.5387,0.653197,-0.0427258
-33.2393,45.5437,0.658093,-0.0420974
-33.4581,45.5584,0.647603,-0.0271748
-33.6629,45.5669,0.621726,-0.0174359
-33.8643,45.5761,0.637112,-0.00062832
-34.0888,45.5912,0.637112,0.0271748
-34.2915,45.6003,0.616132,0.0678586
-34.4933,45.6169,0.592354,0.0749272
-34.6966,45.6213,0.545497,0.0618895
-34.8972,45.6291,0.542699,0.00848232
-35.1037,45.6283,0.608439,0.00675444
-35.3229,45.6367,0.707747,0.0023562
-35.5504,45.6348,0.731525,0.00109956
-35.7545,45.6329,0.723832,0.00188496
-35.9672,45.6528,0.718237,0.00282744
-36.1951,45.6505,0.702852,0.00408408
-36.418,45.6632,0.681871,0.00345576
-36.6368,45.6608,0.686766,0.0102102
-36.8562,45.658,0.674178,0.0304735
-37.0706,45.6641,0.692361,0.0545068
-37.2972,45.659,0.731525,0.0617324
-37.5279,45.6556,0.776284,0.062832
-37.7484,45.6454,0.79167,0.0614183
-37.971,45.6323,0.79167,0.0362855
-38.1861,45.6295,0.79167,0.0356572
-38.4084,45.6118,0.79167,0.0331439
-38.6294,45.5928,0.80216,0.033301
-38.8464,45.5821,0.844121,0.0259182
-39.0469,45.5626,0.860206,0.0249757
-39.2519,45.5418,0.860206,0.0208916
-39.4548,45.5322,0.88888,0.017593
-39.6728,45.5082,0.923148,0.0160222
-39.8968,45.483,0.951822,0.0161792
-40.1021,45.4809,0.967907,0.0169646
-40.3333,45.453,0.9756,0.0164934
-40.5661,45.4242,0.988888,0.0163363
-40.7799,45.4033,1.00148,0.0144514
-40.9783,45.3779,1.00148,0.0114668
-41.1773,45.352,1.00427,0.00596904
-41.3763,45.3256,0.993783,0.00361284
-41.6049,45.3166,1.00707,0.00361284
-41.8041,45.2889,1.00707,0.00047124
-42.0062,45.2604,1.03574,-0.0208916
-42.2121,45.2313,1.04903,-0.0219912
-42.4427,45.2164,1.07001,-0.021677
-42.6548,45.1888,1.07001,-0.0212058
-42.8662,45.1621,1.06232,-0.0179071
-43.0977,45.1547,1.05673,-0.0166505
-43.3076,45.1294,1.05952,-0.0172788
-43.5181,45.1045,1.05952,-0.0171217
-43.7304,45.0798,1.07281,-0.0213629
-43.9448,45.0712,1.0805,-0.0210487
-44.1597,45.0471,1.0854,-0.0205775
-44.3755,45.0233,1.0854,-0.0199492
