x,y,fb_velocity,fb_steering
7.374000072479248,0.9189000129699707,0.5,0.0
7.0525712966918945,1.9474714994430542,0.5,0.0
6.624000072479248,2.8688998222351074,0.5,0.0
6.323999881744385,3.1689000129699707,0.5,0.0
6.02400016784668,3.9189000129699707,0.5,0.0
5.723999977111816,4.668900012969971,0.5,0.0
5.184000015258789,5.178899765014648,0.5,0.0
4.823999881744385,5.718900203704834,0.5,0.0
4.424000263214111,6.018899917602539,0.5,0.0
3.7740001678466797,6.768899917602539,0.5,0.0
3.0239999294281006,7.118900299072266,0.5,0.0
2.7239999771118164,7.518899917602539,0.5,0.0
2.124000072479248,7.818900108337402,0.5,0.0
1.1740000247955322,8.318900108337402,0.5,0.0
0.024000002071261406,8.418899536132812,0.5,0.0
-0.12600000202655792,8.718899726867676,0.5,0.0
-0.8759999871253967,8.718899726867676,0.5,0.0
-1.9759999513626099,8.818900108337402,0.5,0.0
-2.9010000228881836,8.943900108337402,0.5,0.0
-3.936000108718872,9.138899803161621,0.5,0.0
-4.625999927520752,9.318900108337402,0.5,0.0
-5.22599983215332,9.618900299072266,0.5,0.0
-5.97599983215332,9.768899917602539,0.5,0.0
-6.875999927520752,10.068899154663086,0.5,0.0
-7.926000118255615,10.218899726867676,0.5,0.0
-8.37600040435791,10.518899917602539,0.5,0.0
-9.03600025177002,10.878899574279785,0.5,0.0
-9.276000022888184,12.018899917602539,0.5,0.0
-9.276000022888184,12.918899536132812,0.5,0.0
-9.576000213623047,13.218899726867676,0.5,0.0
-9.276000022888184,13.668899536132812,0.5,0.0
-9.576000213623047,13.968899726867676,0.5,0.0
-9.651000022888184,15.093899726867676,0.5,0.0
-9.801000595092773,15.843900680541992,0.5,0.0
-9.87600040435791,16.96889877319336,0.5,0.0
-9.951000213623047,18.09389877319336,0.5,0.0
-10.055999755859375,18.85890007019043,0.5,0.0
-10.175999641418457,19.96889877319336,0.5,0.0
-10.175999641418457,21.01889991760254,0.5,0.0
-10.175999641418457,21.918899536132812,0.5,0.0
-10.175999641418457,22.96889877319336,0.5,0.0
-10.175999641418457,24.01889991760254,0.5,0.0
-10.175999641418457,24.918899536132812,0.5,0.0
-10.175999641418457,25.96889877319336,0.5,0.0
-10.10099983215332,27.09389877319336,0.5,0.0
-9.951000213623047,27.843900680541992,0.5,0.0
-9.815999984741211,29.05889892578125,0.5,0.0
-9.72599983215332,30.01889991760254,0.5,0.0
-9.801000595092773,30.843900680541992,0.5,0.0
-10.004571914672852,32.03318405151367,0.5,0.0
-10.055999755859375,32.958900451660156,0.5,0.0
-10.175999641418457,33.91889953613281,0.5,0.0
-10.175999641418457,34.968902587890625,0.5,0.0
-10.47599983215332,35.41889953613281,0.5,0.0
-10.47599983215332,36.01890182495117,0.5,0.0
-10.625999450683594,36.91889953613281,0.5,0.0
-11.276000022888184,37.81890106201172,0.5,0.0
-11.675999641418457,38.268898010253906,0.5,0.0
-12.125999450683594,39.01890182495117,0.5,0.0
-12.576000213623047,39.31890106201172,0.5,0.0
-12.87600040435791,39.768898010253906,0.5,0.0
-13.47599983215332,40.21889877319336,0.5,0.0
-13.926000595092773,40.968902587890625,0.5,0.0
-14.37600040435791,41.71889877319336,0.5,0.0
-15.050999641418457,42.01890182495117,0.5,0.0
-15.576000213623047,42.31890106201172,0.5,0.0
-15.87600040435791,42.768898010253906,0.5,0.0
-16.836000442504883,43.158897399902344,0.5,0.0
-17.22599983215332,43.51890182495117,0.5,0.0
-17.97599983215332,43.66889953613281,0.5,0.0
-18.875999450683594,43.938899993896484,0.5,0.0
-19.861713409423828,43.99032974243164,0.5,0.0
-21.035999298095703,44.23889923095703,0.5,0.0
-21.875999450683594,44.41889953613281,0.5,0.0
-22.625999450683594,44.41889953613281,0.5,0.0
-23.22599983215332,44.71889877319336,0.5,0.0
-23.97599983215332,44.71889877319336,0.5,0.0
-24.875999450683594,44.71889877319336,0.5,0.0
-25.92599868774414,44.71889877319336,0.5,0.0
